attendance_id,employee_id,date,status,hours_worked
25196,4149.0,2025/08/02,present,-1.0
25197,9099.0,2025-08-01,Absent,9.0
25198,9364.0,2025-08-01,Leave,7.5
25199,1062.0,2025/08/02,Present,15.0
25200,5998.0,2025/08/02,present,15.0
25201,3995.0,2025/08/02,present,15.0
25202,9280.0,2025/08/02,WFH,9.0
25203,7593.0,2025/08/02,,
25204,682.0,2025-08-01,WFH,-1.0
25205,4631.0,,,
25206,8195.0,01/08/2025,,-1.0
25207,4131.0,,,-1.0
25208,7786.0,2025-08-01,present,8.0
25209,5949.0,01/08/2025,Leave,
25210,5307.0,2025/08/02,Present,7.5
25211,6254.0,2025-08-01,Absent,7.5
25212,51.0,01/08/2025,WFH,8.0
25213,2788.0,01/08/2025,Leave,8.0
25214,1220.0,2025-08-01,Present,8.0
25215,343.0,2025/08/02,WFH,8.0
25216,5481.0,2025/08/02,present,15.0
25217,861.0,,Present,-1.0
25218,7970.0,2025/08/02,,7.5
25219,4268.0,2025/08/02,Present,7.5
25220,5232.0,2025/08/02,present,7.5
25221,2876.0,01/08/2025,Absent,9.0
25222,4822.0,,Present,9.0
25223,351.0,01/08/2025,Absent,
25224,6319.0,01/08/2025,Present,15.0
25225,6321.0,,Leave,-1.0
25226,4864.0,2025-08-01,Present,-1.0
25227,2121.0,,Leave,8.0
25228,6929.0,2025-08-01,Present,8.0
25229,3854.0,2025-08-01,present,15.0
25230,2172.0,2025/08/02,Absent,8.0
25231,4063.0,,Absent,9.0
25232,2115.0,01/08/2025,Leave,-1.0
25233,7897.0,,Absent,8.0
25234,9943.0,2025-08-01,WFH,
25235,2270.0,2025/08/02,present,7.5
25236,9670.0,2025/08/02,Absent,
25237,9632.0,2025/08/02,present,-1.0
25238,5491.0,2025-08-01,Present,8.0
25239,3512.0,01/08/2025,Absent,7.5
25240,9460.0,2025-08-01,Leave,8.0
25241,7491.0,,Absent,9.0
25242,9418.0,2025-08-01,WFH,7.5
25243,68.0,01/08/2025,WFH,
25244,5821.0,01/08/2025,present,15.0
25245,592.0,2025/08/02,,7.5
25246,2223.0,2025-08-01,present,
25247,9622.0,2025/08/02,present,9.0
25248,5974.0,01/08/2025,,15.0
25249,7899.0,2025/08/02,Leave,-1.0
25250,913.0,,,15.0
25251,679.0,01/08/2025,,-1.0
25252,7443.0,,Absent,7.5
25253,4872.0,,Leave,8.0
25254,7462.0,,present,15.0
25255,4116.0,2025-08-01,Absent,8.0
25256,7523.0,,Absent,-1.0
25257,9942.0,2025-08-01,WFH,
25258,4928.0,2025/08/02,Present,-1.0
25259,2158.0,,,15.0
25260,1397.0,2025-08-01,,15.0
25261,6790.0,,present,8.0
25262,8140.0,01/08/2025,Present,15.0
25263,2993.0,01/08/2025,Absent,7.5
25264,3894.0,2025-08-01,Leave,7.5
25265,7712.0,01/08/2025,Absent,-1.0
25266,5432.0,2025/08/02,Present,8.0
25267,6614.0,2025/08/02,,-1.0
25268,6285.0,01/08/2025,Absent,8.0
25269,5893.0,2025-08-01,present,15.0
25270,8874.0,2025/08/02,Present,7.5
25271,2722.0,2025-08-01,,7.5
25272,3782.0,01/08/2025,Leave,9.0
25273,8778.0,2025/08/02,Leave,7.5
25274,815.0,01/08/2025,Present,9.0
25275,8872.0,,Present,15.0
25276,5566.0,2025/08/02,,15.0
25277,6846.0,,Present,
25278,7700.0,,Present,
25279,4847.0,2025/08/02,Absent,15.0
25280,3151.0,01/08/2025,Absent,7.5
25281,1796.0,,WFH,7.5
25282,354.0,,present,7.5
25283,8025.0,01/08/2025,present,15.0
25284,6389.0,2025/08/02,Absent,
25285,9204.0,2025/08/02,Absent,9.0
25286,1834.0,,Present,8.0
25287,4249.0,01/08/2025,WFH,9.0
25288,7640.0,2025/08/02,,
25289,3112.0,2025-08-01,WFH,9.0
25290,8883.0,2025-08-01,Absent,9.0
25291,9756.0,2025/08/02,WFH,-1.0
25292,3041.0,01/08/2025,,7.5
25293,6536.0,,Absent,9.0
25294,1910.0,,Leave,7.5
25295,9085.0,,present,7.5
25296,5976.0,,present,8.0
25297,7630.0,2025/08/02,,8.0
25298,3525.0,01/08/2025,Leave,7.5
25299,6131.0,,WFH,-1.0
25300,6849.0,,present,9.0
25301,5481.0,2025/08/02,Present,7.5
25302,1242.0,2025-08-01,Present,
25303,9195.0,,WFH,
25304,656.0,01/08/2025,Absent,9.0
25305,7421.0,,Leave,-1.0
25306,3499.0,2025/08/02,WFH,15.0
25307,6205.0,01/08/2025,present,8.0
25308,9810.0,01/08/2025,Leave,15.0
25309,7928.0,2025/08/02,WFH,9.0
25310,6842.0,2025-08-01,WFH,-1.0
25311,1774.0,01/08/2025,Absent,9.0
25312,9536.0,01/08/2025,Leave,
25313,1086.0,,present,15.0
25314,5298.0,2025/08/02,present,7.5
25315,3444.0,01/08/2025,Absent,8.0
25316,9926.0,2025/08/02,Leave,15.0
25317,9425.0,2025/08/02,Present,9.0
25318,5392.0,,Absent,9.0
25319,9323.0,01/08/2025,WFH,9.0
25320,7687.0,2025/08/02,Absent,9.0
25321,9642.0,,Present,9.0
25322,6231.0,2025/08/02,Absent,-1.0
25323,5968.0,01/08/2025,,15.0
25324,3714.0,2025-08-01,Absent,
25325,2978.0,2025-08-01,Leave,
25326,6803.0,01/08/2025,,
25327,2101.0,01/08/2025,present,8.0
25328,6642.0,,Absent,-1.0
25329,8654.0,,Absent,8.0
25330,4984.0,2025/08/02,Leave,15.0
25331,182.0,2025-08-01,Absent,7.5
25332,8745.0,01/08/2025,,7.5
25333,5271.0,2025/08/02,,
25334,8751.0,01/08/2025,present,9.0
25335,2689.0,,present,15.0
25336,1306.0,,Present,
25337,656.0,2025/08/02,Absent,7.5
25338,2774.0,,,
25339,4215.0,,Present,9.0
25340,2031.0,01/08/2025,WFH,
25341,5783.0,,Absent,-1.0
25342,924.0,01/08/2025,present,
25343,8270.0,,,9.0
25344,538.0,2025-08-01,,-1.0
25345,3454.0,,,15.0
25346,9073.0,2025-08-01,Leave,-1.0
25347,5450.0,2025/08/02,,9.0
25348,1012.0,2025-08-01,present,9.0
25349,7176.0,2025-08-01,Absent,8.0
25350,5402.0,,,15.0
25351,8910.0,,Leave,
25352,5251.0,2025-08-01,Leave,9.0
25353,5967.0,,Absent,8.0
25354,2186.0,2025/08/02,Leave,9.0
25355,5920.0,01/08/2025,Present,9.0
25356,8337.0,2025-08-01,,15.0
25357,6468.0,2025/08/02,present,7.5
25358,7381.0,,Absent,9.0
25359,3802.0,2025-08-01,Leave,15.0
25360,1873.0,2025/08/02,Present,8.0
25361,2325.0,2025-08-01,Absent,9.0
25362,4226.0,2025-08-01,Present,-1.0
25363,2570.0,2025-08-01,,15.0
25364,5913.0,2025/08/02,present,15.0
25365,3132.0,,Present,-1.0
25366,7410.0,01/08/2025,Leave,8.0
25367,5386.0,,,7.5
25368,3310.0,,present,
25369,2286.0,01/08/2025,,
25370,6439.0,2025/08/02,,7.5
25371,596.0,2025-08-01,WFH,
25372,9037.0,01/08/2025,Present,
25373,7287.0,2025-08-01,WFH,15.0
25374,5655.0,2025/08/02,present,7.5
25375,3972.0,2025/08/02,Present,15.0
25376,7582.0,01/08/2025,WFH,-1.0
25377,5946.0,01/08/2025,WFH,7.5
25378,6644.0,2025/08/02,Leave,15.0
25379,9821.0,2025-08-01,present,15.0
25380,5993.0,01/08/2025,Leave,9.0
25381,950.0,2025/08/02,WFH,7.5
25382,3808.0,2025-08-01,present,9.0
25383,3989.0,2025-08-01,WFH,15.0
25384,7119.0,,Absent,7.5
25385,7008.0,01/08/2025,Leave,9.0
25386,1432.0,01/08/2025,Absent,
25387,2655.0,,WFH,9.0
25388,3039.0,2025-08-01,WFH,-1.0
25389,4362.0,,present,-1.0
25390,6467.0,01/08/2025,Absent,15.0
25391,9556.0,2025/08/02,Present,
25392,1269.0,2025/08/02,Present,
25393,8131.0,01/08/2025,Absent,
25394,1388.0,2025/08/02,,
25395,7826.0,,,8.0
25396,670.0,,,15.0
25397,8712.0,,Absent,
25398,1552.0,01/08/2025,WFH,9.0
25399,3557.0,01/08/2025,present,
25400,5821.0,,Leave,8.0
25401,587.0,01/08/2025,Absent,9.0
25402,9650.0,01/08/2025,Absent,7.5
25403,5138.0,2025/08/02,Absent,15.0
25404,3157.0,,Absent,9.0
25405,8491.0,2025-08-01,WFH,-1.0
25406,5486.0,2025-08-01,WFH,
25407,8069.0,,Present,
25408,6130.0,2025/08/02,Leave,
25409,940.0,2025-08-01,Leave,15.0
25410,1539.0,2025-08-01,Present,9.0
25411,4414.0,2025-08-01,Present,9.0
25412,1539.0,01/08/2025,present,9.0
25413,4261.0,2025/08/02,Leave,9.0
25414,2343.0,,WFH,8.0
25415,118.0,,,
25416,2032.0,2025-08-01,,9.0
25417,3415.0,2025-08-01,present,8.0
25418,1960.0,2025-08-01,Leave,-1.0
25419,3787.0,2025-08-01,WFH,15.0
25420,8110.0,01/08/2025,Absent,7.5
25421,2323.0,,Absent,15.0
25422,1494.0,2025/08/02,WFH,
25423,5747.0,,WFH,9.0
25424,5778.0,2025-08-01,Present,7.5
25425,3368.0,01/08/2025,present,9.0
25426,3892.0,,WFH,15.0
25427,8193.0,2025-08-01,WFH,
25428,6048.0,01/08/2025,Leave,8.0
25429,7027.0,01/08/2025,Present,8.0
25430,4793.0,,Leave,
25431,6299.0,,Leave,9.0
25432,7644.0,,,-1.0
25433,7360.0,2025-08-01,WFH,-1.0
25434,7877.0,01/08/2025,WFH,7.5
25435,5490.0,2025-08-01,Absent,-1.0
25436,2397.0,2025/08/02,Absent,15.0
25437,3006.0,01/08/2025,present,7.5
25438,2371.0,2025-08-01,Absent,7.5
25439,867.0,2025/08/02,WFH,
25440,8311.0,01/08/2025,WFH,7.5
25441,910.0,01/08/2025,Present,9.0
25442,217.0,2025-08-01,present,9.0
25443,6977.0,,WFH,
25444,2848.0,,Absent,8.0
25445,274.0,,Present,9.0
25446,8600.0,,,8.0
25447,4172.0,01/08/2025,Present,8.0
25448,667.0,,present,9.0
25449,9088.0,01/08/2025,Present,
25450,8450.0,2025/08/02,Present,8.0
25451,7094.0,01/08/2025,Absent,15.0
25452,1818.0,2025-08-01,,7.5
25453,1259.0,,Leave,9.0
25454,7485.0,01/08/2025,Present,7.5
25455,953.0,2025/08/02,WFH,7.5
25456,8956.0,01/08/2025,Leave,8.0
25457,5111.0,2025-08-01,,7.5
25458,341.0,,Present,8.0
25459,9951.0,2025-08-01,Absent,
25460,6059.0,2025/08/02,present,-1.0
25461,5578.0,2025-08-01,,8.0
25462,532.0,2025/08/02,Present,9.0
25463,4953.0,2025/08/02,Leave,8.0
25464,1253.0,2025/08/02,WFH,15.0
25465,8047.0,,Present,9.0
25466,3652.0,2025-08-01,,9.0
25467,6682.0,01/08/2025,,15.0
25468,8475.0,2025-08-01,present,15.0
25469,1896.0,01/08/2025,present,
25470,4230.0,,,
25471,48.0,01/08/2025,Absent,-1.0
25472,5460.0,2025/08/02,Absent,7.5
25473,5936.0,2025/08/02,Present,7.5
25474,5825.0,2025-08-01,Present,7.5
25475,59.0,01/08/2025,Leave,
25476,1997.0,2025-08-01,Present,7.5
25477,2072.0,01/08/2025,,
25478,3610.0,2025-08-01,WFH,9.0
25479,8260.0,,WFH,7.5
25480,1879.0,01/08/2025,Absent,-1.0
25481,6779.0,2025-08-01,Present,7.5
25482,769.0,01/08/2025,Present,
25483,9138.0,,WFH,15.0
25484,5404.0,2025/08/02,WFH,15.0
25485,2106.0,,present,-1.0
25486,5563.0,2025/08/02,Present,8.0
25487,4746.0,01/08/2025,Absent,8.0
25488,6417.0,2025/08/02,WFH,-1.0
25489,4742.0,2025-08-01,WFH,9.0
25490,6868.0,01/08/2025,Leave,15.0
25491,4028.0,2025/08/02,present,7.5
25492,2728.0,,WFH,7.5
25493,759.0,,Leave,15.0
25494,2257.0,2025/08/02,,9.0
25495,5760.0,,Leave,7.5
25496,5958.0,,present,-1.0
25497,296.0,2025-08-01,Absent,
25498,2521.0,,,7.5
25499,8343.0,2025-08-01,Absent,-1.0
25500,6985.0,2025/08/02,Leave,15.0
25501,8091.0,2025/08/02,Present,-1.0
25502,7055.0,2025-08-01,,-1.0
25503,5746.0,01/08/2025,present,7.5
25504,4458.0,,Leave,7.5
25505,156.0,2025-08-01,Absent,9.0
25506,7438.0,2025-08-01,Absent,9.0
25507,7598.0,01/08/2025,WFH,9.0
25508,9766.0,,Absent,-1.0
25509,2535.0,2025-08-01,Present,7.5
25510,6835.0,01/08/2025,Leave,-1.0
25511,2571.0,,Leave,15.0
25512,3831.0,,Absent,15.0
25513,4233.0,2025/08/02,Present,8.0
25514,7088.0,,Present,7.5
25515,6425.0,2025/08/02,WFH,8.0
25516,3246.0,2025-08-01,Present,-1.0
25517,6877.0,2025-08-01,Leave,9.0
25518,7712.0,2025/08/02,WFH,7.5
25519,994.0,01/08/2025,present,-1.0
25520,1036.0,2025-08-01,present,15.0
25521,4027.0,,present,7.5
25522,4251.0,2025-08-01,present,
25523,5353.0,,Leave,15.0
25524,5214.0,,Absent,15.0
25525,9383.0,,,9.0
25526,6540.0,2025/08/02,present,8.0
25527,4766.0,2025-08-01,Leave,-1.0
25528,7303.0,01/08/2025,Leave,
25529,3527.0,2025/08/02,Absent,15.0
25530,2904.0,,Present,-1.0
25531,7268.0,01/08/2025,WFH,15.0
25532,2762.0,2025/08/02,Absent,9.0
25533,329.0,2025/08/02,Absent,8.0
25534,768.0,01/08/2025,,8.0
25535,3058.0,2025/08/02,Leave,15.0
25536,3011.0,,WFH,8.0
25537,1137.0,01/08/2025,Absent,9.0
25538,7284.0,01/08/2025,Present,-1.0
25539,386.0,,,15.0
25540,2633.0,2025/08/02,WFH,-1.0
25541,5741.0,01/08/2025,present,-1.0
25542,4425.0,01/08/2025,,15.0
25543,9263.0,2025-08-01,,9.0
25544,7373.0,2025-08-01,,15.0
25545,2712.0,2025-08-01,Present,7.5
25546,9706.0,,Leave,7.5
25547,3824.0,01/08/2025,Present,-1.0
25548,1686.0,,Present,15.0
25549,9077.0,01/08/2025,WFH,-1.0
25550,2673.0,01/08/2025,Present,9.0
25551,4403.0,2025-08-01,Absent,9.0
25552,6849.0,2025-08-01,Present,15.0
25553,8896.0,2025-08-01,Present,-1.0
25554,849.0,2025/08/02,WFH,9.0
25555,8392.0,2025/08/02,WFH,
25556,5298.0,01/08/2025,,-1.0
25557,410.0,01/08/2025,WFH,15.0
25558,5316.0,2025/08/02,Present,9.0
25559,1522.0,2025/08/02,,
25560,4252.0,2025-08-01,present,7.5
25561,5447.0,01/08/2025,Absent,
25562,5720.0,2025/08/02,Present,9.0
25563,8847.0,2025-08-01,Leave,-1.0
25564,8075.0,01/08/2025,Absent,15.0
25565,6550.0,2025/08/02,Leave,15.0
25566,7722.0,2025-08-01,Absent,
25567,1474.0,01/08/2025,Leave,8.0
25568,803.0,2025/08/02,present,15.0
25569,1111.0,2025-08-01,,7.5
25570,7723.0,01/08/2025,WFH,8.0
25571,457.0,,WFH,
25572,904.0,01/08/2025,Present,15.0
25573,331.0,2025-08-01,WFH,15.0
25574,2299.0,,WFH,
25575,5968.0,01/08/2025,Present,7.5
25576,6291.0,01/08/2025,,8.0
25577,9648.0,2025/08/02,WFH,-1.0
25578,523.0,,Leave,
25579,6723.0,2025/08/02,WFH,7.5
25580,4642.0,01/08/2025,Present,15.0
25581,9950.0,,Absent,8.0
25582,9434.0,01/08/2025,Present,9.0
25583,8102.0,,WFH,-1.0
25584,927.0,,present,9.0
25585,714.0,01/08/2025,Absent,8.0
25586,9351.0,,Absent,
25587,6623.0,,present,7.5
25588,7636.0,2025/08/02,present,-1.0
25589,2029.0,2025-08-01,WFH,-1.0
25590,923.0,01/08/2025,Absent,15.0
25591,2574.0,2025/08/02,Absent,
25592,6151.0,,Present,-1.0
25593,9333.0,2025-08-01,Present,15.0
25594,7061.0,01/08/2025,Present,7.5
25595,2461.0,2025/08/02,Present,8.0
25596,879.0,2025-08-01,present,-1.0
25597,7801.0,2025/08/02,Leave,7.5
25598,8255.0,01/08/2025,Present,15.0
25599,8654.0,2025/08/02,,15.0
25600,7615.0,2025/08/02,Present,-1.0
25601,1286.0,01/08/2025,Absent,7.5
25602,1880.0,,Present,9.0
25603,2600.0,01/08/2025,present,9.0
25604,3747.0,01/08/2025,,
25605,7005.0,2025-08-01,WFH,-1.0
25606,2617.0,2025/08/02,Absent,15.0
25607,769.0,01/08/2025,Present,15.0
25608,1438.0,01/08/2025,present,9.0
25609,4228.0,2025/08/02,Absent,9.0
25610,7469.0,2025/08/02,Absent,8.0
25611,7402.0,01/08/2025,WFH,9.0
25612,4982.0,2025/08/02,Present,-1.0
25613,9424.0,2025-08-01,Absent,-1.0
25614,6870.0,01/08/2025,present,-1.0
25615,8857.0,2025/08/02,present,
25616,9287.0,2025/08/02,WFH,-1.0
25617,6815.0,2025/08/02,,8.0
25618,5636.0,,Leave,9.0
25619,8159.0,01/08/2025,WFH,7.5
25620,3184.0,,,7.5
25621,7095.0,2025/08/02,Present,15.0
25622,2221.0,01/08/2025,Leave,8.0
25623,3710.0,01/08/2025,Present,15.0
25624,8103.0,01/08/2025,present,
25625,263.0,2025/08/02,WFH,
25626,3821.0,,present,15.0
25627,1989.0,,,9.0
25628,1854.0,01/08/2025,Absent,15.0
25629,7925.0,2025/08/02,present,-1.0
25630,6867.0,01/08/2025,present,8.0
25631,2626.0,,Present,-1.0
25632,2429.0,2025-08-01,Leave,7.5
25633,3111.0,01/08/2025,WFH,7.5
25634,4755.0,2025/08/02,Present,15.0
25635,4482.0,01/08/2025,WFH,8.0
25636,6310.0,2025/08/02,Leave,7.5
25637,2452.0,2025/08/02,,
25638,705.0,,present,
25639,3291.0,2025/08/02,WFH,9.0
25640,785.0,,Absent,8.0
25641,8113.0,01/08/2025,Leave,8.0
25642,4928.0,2025-08-01,Absent,8.0
25643,8304.0,2025-08-01,WFH,9.0
25644,2339.0,2025/08/02,present,8.0
25645,8897.0,,Present,7.5
25646,8681.0,01/08/2025,WFH,9.0
25647,3053.0,2025-08-01,Present,15.0
25648,5091.0,2025-08-01,Present,9.0
25649,9130.0,,Present,
25650,1997.0,2025/08/02,WFH,9.0
25651,274.0,2025/08/02,present,7.5
25652,7832.0,2025-08-01,Leave,
25653,8639.0,01/08/2025,Present,
25654,4001.0,2025/08/02,,7.5
25655,1344.0,,,9.0
25656,5484.0,01/08/2025,present,
25657,8978.0,01/08/2025,present,7.5
25658,4565.0,2025-08-01,WFH,8.0
25659,7729.0,,Present,-1.0
25660,7791.0,01/08/2025,present,7.5
25661,9052.0,2025/08/02,,8.0
25662,273.0,2025/08/02,Absent,15.0
25663,4858.0,2025/08/02,WFH,
25664,5949.0,2025-08-01,WFH,
25665,159.0,,,9.0
25666,6197.0,2025-08-01,present,-1.0
25667,6062.0,,Present,9.0
25668,5876.0,01/08/2025,Leave,9.0
25669,7707.0,2025/08/02,,
25670,2179.0,2025-08-01,present,7.5
25671,5034.0,2025-08-01,present,7.5
25672,5740.0,01/08/2025,WFH,
25673,1754.0,,Absent,-1.0
25674,3377.0,01/08/2025,,15.0
25675,8950.0,2025-08-01,WFH,15.0
25676,34.0,01/08/2025,Present,7.5
25677,5479.0,,Present,9.0
25678,5589.0,01/08/2025,Leave,
25679,5596.0,2025-08-01,Leave,15.0
25680,8089.0,2025/08/02,Present,8.0
25681,7553.0,2025/08/02,Leave,-1.0
25682,5938.0,01/08/2025,WFH,9.0
25683,4868.0,01/08/2025,,7.5
25684,7461.0,01/08/2025,Absent,-1.0
25685,3213.0,01/08/2025,Leave,9.0
25686,1087.0,,WFH,7.5
25687,7911.0,01/08/2025,present,8.0
25688,9365.0,2025-08-01,present,
25689,4076.0,2025/08/02,Leave,15.0
25690,8744.0,,,-1.0
25691,3591.0,2025-08-01,,7.5
25692,2960.0,2025-08-01,Leave,
25693,8389.0,2025-08-01,Present,9.0
25694,9765.0,01/08/2025,WFH,15.0
25695,5540.0,,,-1.0
25696,8019.0,2025-08-01,WFH,8.0
25697,6598.0,2025/08/02,present,-1.0
25698,8883.0,2025-08-01,Leave,-1.0
25699,3766.0,01/08/2025,,-1.0
25700,1076.0,01/08/2025,present,
25701,6811.0,,,8.0
25702,9409.0,2025-08-01,WFH,7.5
25703,2833.0,01/08/2025,Present,-1.0
25704,3459.0,2025-08-01,WFH,
25705,7771.0,2025/08/02,,9.0
25706,3667.0,,present,15.0
25707,418.0,,present,8.0
25708,3429.0,01/08/2025,Present,-1.0
25709,5962.0,,Absent,7.5
25710,2915.0,,present,-1.0
25711,38.0,2025-08-01,present,-1.0
25712,8786.0,2025-08-01,WFH,-1.0
25713,1837.0,2025-08-01,,9.0
25714,2578.0,2025-08-01,Absent,9.0
25715,7729.0,,,8.0
25716,7915.0,01/08/2025,WFH,15.0
25717,9719.0,,,
25718,3346.0,2025-08-01,present,
25719,6678.0,2025/08/02,Present,8.0
25720,9752.0,2025/08/02,Absent,8.0
25721,4404.0,2025/08/02,,9.0
25722,1705.0,01/08/2025,Leave,-1.0
25723,4338.0,2025/08/02,WFH,8.0
25724,1204.0,2025-08-01,Absent,-1.0
25725,8718.0,2025/08/02,Present,
25726,9002.0,2025-08-01,,7.5
25727,3775.0,2025-08-01,Leave,8.0
25728,3871.0,2025/08/02,Leave,8.0
25729,7204.0,,present,8.0
25730,6422.0,2025/08/02,Absent,15.0
25731,8818.0,01/08/2025,Present,9.0
25732,449.0,2025/08/02,Absent,7.5
25733,5676.0,01/08/2025,present,-1.0
25734,150.0,2025/08/02,,-1.0
25735,6469.0,,WFH,8.0
25736,9730.0,01/08/2025,present,8.0
25737,1588.0,2025-08-01,Absent,9.0
25738,2220.0,,present,8.0
25739,3486.0,01/08/2025,WFH,7.5
25740,1177.0,2025-08-01,WFH,15.0
25741,275.0,2025/08/02,Leave,7.5
25742,7127.0,01/08/2025,,-1.0
25743,6151.0,01/08/2025,Present,8.0
25744,7270.0,,WFH,8.0
25745,2409.0,01/08/2025,WFH,7.5
25746,2793.0,2025/08/02,,7.5
25747,8634.0,2025-08-01,WFH,15.0
25748,8938.0,,,15.0
25749,6711.0,2025/08/02,Absent,7.5
25750,4069.0,2025-08-01,WFH,8.0
25751,4509.0,2025-08-01,Absent,7.5
25752,850.0,2025/08/02,Present,7.5
25753,8139.0,2025/08/02,present,9.0
25754,6182.0,01/08/2025,present,
25755,2199.0,2025/08/02,Present,7.5
25756,9598.0,,Present,8.0
25757,2350.0,01/08/2025,WFH,8.0
25758,8241.0,2025/08/02,,7.5
25759,645.0,01/08/2025,Leave,8.0
25760,7049.0,01/08/2025,Present,15.0
25761,4542.0,,WFH,7.5
25762,9746.0,2025/08/02,present,8.0
25763,3004.0,01/08/2025,present,8.0
25764,792.0,,present,9.0
25765,645.0,01/08/2025,WFH,7.5
25766,9321.0,01/08/2025,,-1.0
25767,6125.0,2025/08/02,Present,15.0
25768,9473.0,2025/08/02,Leave,9.0
25769,794.0,2025-08-01,,8.0
25770,731.0,2025/08/02,WFH,8.0
25771,1138.0,,Leave,15.0
25772,5791.0,01/08/2025,WFH,15.0
25773,7800.0,2025-08-01,Present,9.0
25774,6411.0,2025/08/02,,
25775,4459.0,01/08/2025,Present,9.0
25776,1324.0,,WFH,7.5
25777,1220.0,2025/08/02,Present,-1.0
25778,2792.0,2025-08-01,Present,8.0
25779,1782.0,01/08/2025,Absent,15.0
25780,3416.0,,present,8.0
25781,6899.0,01/08/2025,WFH,9.0
25782,1916.0,2025-08-01,WFH,-1.0
25783,9207.0,,Present,7.5
25784,6238.0,01/08/2025,present,7.5
25785,4943.0,2025/08/02,present,
25786,8113.0,,Absent,8.0
25787,8463.0,2025-08-01,WFH,
25788,5313.0,2025-08-01,,15.0
25789,7832.0,2025/08/02,WFH,9.0
25790,3884.0,2025/08/02,Absent,
25791,8004.0,2025-08-01,Absent,15.0
25792,6855.0,2025/08/02,Leave,15.0
25793,3400.0,01/08/2025,Present,7.5
25794,878.0,,WFH,9.0
25795,4490.0,,WFH,-1.0
25796,3438.0,01/08/2025,Leave,15.0
25797,7086.0,2025/08/02,,-1.0
25798,3088.0,2025-08-01,Present,15.0
25799,8035.0,01/08/2025,present,9.0
25800,2333.0,2025-08-01,,-1.0
25801,7937.0,2025/08/02,WFH,-1.0
25802,8971.0,,Leave,-1.0
25803,1784.0,2025-08-01,,9.0
25804,951.0,,Leave,9.0
25805,7642.0,01/08/2025,Absent,
25806,3751.0,2025-08-01,Present,9.0
25807,5600.0,,WFH,7.5
25808,2760.0,01/08/2025,,-1.0
25809,4792.0,2025-08-01,Absent,7.5
25810,5149.0,2025/08/02,WFH,9.0
25811,9691.0,01/08/2025,Present,8.0
25812,4854.0,2025-08-01,WFH,-1.0
25813,7913.0,,,
25814,7582.0,,Absent,15.0
25815,5704.0,2025/08/02,WFH,15.0
25816,3562.0,2025/08/02,present,8.0
25817,500.0,2025/08/02,Absent,8.0
25818,1919.0,2025-08-01,Present,-1.0
25819,2217.0,,,-1.0
25820,4949.0,01/08/2025,Absent,8.0
25821,3703.0,2025-08-01,Present,
25822,1367.0,,Leave,8.0
25823,2015.0,2025/08/02,present,
25824,2424.0,,present,
25825,5594.0,2025-08-01,present,
25826,8516.0,2025-08-01,Absent,9.0
25827,4599.0,01/08/2025,WFH,
25828,4996.0,2025-08-01,present,
25829,7082.0,,Leave,7.5
25830,8560.0,01/08/2025,,15.0
25831,8187.0,,Absent,9.0
25832,7719.0,2025-08-01,Present,15.0
25833,6756.0,2025-08-01,WFH,9.0
25834,710.0,,present,-1.0
25835,5822.0,,Present,8.0
25836,1181.0,,,-1.0
25837,9655.0,,Absent,8.0
25838,5701.0,2025/08/02,present,7.5
25839,3747.0,01/08/2025,Absent,
25840,5493.0,2025/08/02,Leave,9.0
25841,3174.0,2025/08/02,Absent,7.5
25842,3848.0,2025/08/02,Leave,9.0
25843,2814.0,2025/08/02,Present,8.0
25844,4360.0,2025-08-01,Present,15.0
25845,6145.0,2025/08/02,present,7.5
25846,5485.0,2025/08/02,Leave,15.0
25847,1922.0,2025-08-01,Leave,9.0
25848,1237.0,,Absent,15.0
25849,5017.0,2025/08/02,present,15.0
25850,9871.0,,present,8.0
25851,6077.0,2025-08-01,Leave,15.0
25852,6660.0,,WFH,-1.0
25853,868.0,2025/08/02,Present,
25854,7685.0,,Present,8.0
25855,6499.0,01/08/2025,Present,-1.0
25856,9879.0,01/08/2025,WFH,
25857,4317.0,2025/08/02,WFH,7.5
25858,4088.0,01/08/2025,WFH,15.0
25859,3005.0,2025/08/02,Leave,15.0
25860,4978.0,,Present,7.5
25861,549.0,2025-08-01,,15.0
25862,4012.0,01/08/2025,,8.0
25863,9137.0,,WFH,8.0
25864,7815.0,2025/08/02,Absent,
25865,3990.0,2025-08-01,Leave,-1.0
25866,7746.0,,Absent,-1.0
25867,8439.0,,WFH,-1.0
25868,2254.0,2025/08/02,Absent,-1.0
25869,4360.0,,Present,8.0
25870,6858.0,,WFH,8.0
25871,2322.0,,WFH,9.0
25872,1672.0,2025/08/02,Absent,9.0
25873,4868.0,2025-08-01,WFH,-1.0
25874,3141.0,2025-08-01,Present,-1.0
25875,8885.0,01/08/2025,Absent,7.5
25876,6356.0,,,
25877,340.0,01/08/2025,Present,9.0
25878,7641.0,2025/08/02,,7.5
25879,7733.0,01/08/2025,Present,-1.0
25880,3995.0,2025-08-01,Absent,15.0
25881,7763.0,2025/08/02,Present,7.5
25882,7665.0,01/08/2025,Absent,8.0
25883,5232.0,,Absent,15.0
25884,1891.0,01/08/2025,WFH,15.0
25885,6558.0,2025/08/02,WFH,8.0
25886,2336.0,01/08/2025,,
25887,8142.0,2025/08/02,Absent,
25888,9795.0,2025-08-01,present,15.0
25889,2011.0,2025-08-01,present,-1.0
