payroll_id,employee_id,pay_month,net_salary,bonus
38647,8054.0,Aug-2025,42000,0.0
38648,3125.0,,-5000,2000.0
38649,9537.0,Aug-2025,"₹45,000",
38650,9033.0,,25000,5000.0
38651,837.0,2025/08,65000,-100.0
38652,8720.0,,"₹45,000",
38653,9917.0,Aug-2025,-5000,-100.0
38654,2503.0,,65000,
38655,8431.0,,,5000.0
38656,9709.0,Aug-2025,42000,2000.0
38657,1841.0,Aug-2025,"₹45,000",0.0
38658,651.0,,65000,5000.0
38659,4815.0,Aug-2025,42000,2000.0
38660,9194.0,2025-08,25000,-100.0
38661,2557.0,,-5000,5000.0
38662,3992.0,2025-08,25000,5000.0
38663,8574.0,2025/08,42000,5000.0
38664,2084.0,,42000,5000.0
38665,2391.0,,65000,-100.0
38666,9740.0,2025/08,-5000,5000.0
38667,5080.0,Aug-2025,25000,-100.0
38668,601.0,,42000,
38669,4759.0,2025-08,25000,2000.0
38670,277.0,2025-08,,5000.0
38671,1379.0,Aug-2025,-5000,2000.0
38672,5491.0,2025/08,42000,5000.0
38673,7902.0,2025/08,42000,2000.0
38674,3594.0,2025-08,42000,
38675,6980.0,2025-08,42000,
38676,1335.0,,-5000,2000.0
38677,6203.0,2025-08,65000,0.0
38678,3937.0,2025/08,65000,5000.0
38679,2942.0,2025/08,-5000,-100.0
38680,7234.0,2025-08,42000,2000.0
38681,9225.0,,25000,
38682,9730.0,,65000,-100.0
38683,9806.0,2025-08,25000,0.0
38684,3785.0,2025/08,25000,5000.0
38685,6499.0,,"₹45,000",0.0
38686,3511.0,2025/08,25000,
38687,328.0,2025-08,25000,0.0
38688,9755.0,,42000,5000.0
38689,9391.0,Aug-2025,42000,2000.0
38690,1184.0,2025/08,25000,5000.0
38691,3856.0,2025-08,,-100.0
38692,1632.0,Aug-2025,,0.0
38693,2835.0,2025/08,,0.0
38694,7874.0,2025-08,25000,0.0
38695,5186.0,,,5000.0
38696,4809.0,Aug-2025,-5000,
38697,6614.0,2025/08,-5000,2000.0
38698,1750.0,Aug-2025,-5000,-100.0
38699,9314.0,,65000,2000.0
38700,5328.0,2025-08,-5000,2000.0
38701,4569.0,2025-08,,0.0
38702,4505.0,Aug-2025,,-100.0
38703,9412.0,2025/08,-5000,
38704,4552.0,2025/08,-5000,2000.0
38705,2920.0,Aug-2025,"₹45,000",0.0
38706,6445.0,,25000,-100.0
38707,9533.0,2025-08,"₹45,000",5000.0
38708,9771.0,2025-08,65000,5000.0
38709,2825.0,,42000,2000.0
38710,1871.0,2025-08,-5000,
38711,6917.0,2025/08,65000,
38712,8302.0,Aug-2025,25000,2000.0
38713,9250.0,,-5000,0.0
38714,191.0,,65000,-100.0
38715,3183.0,Aug-2025,,0.0
38716,4012.0,,,
38717,4391.0,2025-08,25000,5000.0
38718,380.0,Aug-2025,65000,5000.0
38719,2651.0,2025-08,,0.0
38720,4856.0,2025/08,25000,0.0
38721,2981.0,2025/08,42000,5000.0
38722,7616.0,Aug-2025,-5000,-100.0
38723,3144.0,2025/08,25000,0.0
38724,7340.0,,65000,5000.0
38725,3974.0,2025-08,"₹45,000",0.0
38726,7506.0,Aug-2025,"₹45,000",5000.0
38727,421.0,,"₹45,000",
38728,8088.0,,"₹45,000",5000.0
38729,1211.0,2025-08,42000,-100.0
38730,6596.0,Aug-2025,42000,5000.0
38731,9696.0,Aug-2025,25000,0.0
38732,4116.0,,-5000,5000.0
38733,8176.0,Aug-2025,65000,5000.0
38734,7484.0,2025/08,25000,-100.0
38735,911.0,2025/08,42000,
38736,5774.0,,,-100.0
38737,5099.0,2025/08,25000,
38738,2516.0,Aug-2025,65000,2000.0
38739,68.0,2025/08,,2000.0
38740,5196.0,2025-08,65000,0.0
38741,8597.0,Aug-2025,"₹45,000",2000.0
38742,6985.0,,65000,5000.0
38743,5383.0,,25000,2000.0
38744,9860.0,,,0.0
38745,5996.0,Aug-2025,"₹45,000",5000.0
38746,4783.0,,,2000.0
38747,423.0,Aug-2025,-5000,0.0
38748,6284.0,Aug-2025,42000,5000.0
38749,7726.0,2025/08,42000,5000.0
38750,3893.0,2025/08,,0.0
38751,5548.0,2025/08,25000,
38752,8240.0,Aug-2025,25000,0.0
38753,2200.0,2025/08,65000,2000.0
38754,8232.0,2025/08,25000,2000.0
38755,6445.0,2025/08,25000,
38756,8045.0,,,
38757,4142.0,2025-08,,
38758,3181.0,2025/08,,-100.0
38759,5816.0,,42000,-100.0
38760,3696.0,2025-08,25000,2000.0
38761,3223.0,2025-08,-5000,5000.0
38762,1035.0,Aug-2025,,
38763,8656.0,,25000,2000.0
38764,9198.0,Aug-2025,-5000,-100.0
38765,3860.0,Aug-2025,25000,2000.0
38766,6724.0,2025-08,25000,0.0
38767,3211.0,2025/08,"₹45,000",0.0
38768,7363.0,2025-08,"₹45,000",5000.0
38769,9964.0,Aug-2025,65000,
38770,603.0,Aug-2025,65000,-100.0
38771,7413.0,2025/08,"₹45,000",5000.0
38772,5203.0,Aug-2025,65000,
38773,9972.0,Aug-2025,65000,0.0
38774,7132.0,,"₹45,000",0.0
38775,1118.0,Aug-2025,-5000,-100.0
38776,1413.0,,25000,5000.0
38777,9115.0,,42000,2000.0
38778,1276.0,2025/08,25000,0.0
38779,286.0,,,5000.0
38780,9412.0,2025/08,"₹45,000",0.0
38781,7798.0,Aug-2025,65000,0.0
38782,1390.0,,"₹45,000",2000.0
38783,4259.0,2025/08,65000,2000.0
38784,9697.0,2025-08,"₹45,000",0.0
38785,3036.0,Aug-2025,25000,-100.0
38786,1695.0,2025/08,42000,0.0
38787,2813.0,Aug-2025,65000,
38788,7481.0,,,-100.0
38789,8942.0,2025-08,"₹45,000",-100.0
38790,4414.0,2025/08,"₹45,000",2000.0
38791,9935.0,2025-08,65000,2000.0
38792,4128.0,2025-08,65000,2000.0
38793,1390.0,2025-08,"₹45,000",
38794,5807.0,,65000,2000.0
38795,1850.0,2025-08,25000,2000.0
38796,3736.0,2025-08,42000,-100.0
38797,2860.0,Aug-2025,-5000,2000.0
38798,5012.0,Aug-2025,-5000,2000.0
38799,4207.0,2025/08,25000,-100.0
38800,4301.0,Aug-2025,25000,2000.0
38801,7643.0,Aug-2025,,2000.0
38802,7811.0,2025/08,25000,2000.0
38803,5074.0,2025-08,,-100.0
38804,1483.0,2025/08,65000,0.0
38805,7821.0,2025/08,-5000,2000.0
38806,997.0,2025-08,,5000.0
38807,1004.0,,65000,2000.0
38808,1795.0,2025/08,,2000.0
38809,8971.0,Aug-2025,65000,2000.0
38810,5516.0,2025-08,42000,2000.0
38811,1041.0,2025-08,-5000,
38812,6405.0,,-5000,-100.0
38813,2569.0,Aug-2025,25000,0.0
38814,9668.0,Aug-2025,42000,2000.0
38815,5104.0,2025-08,,-100.0
38816,9697.0,,25000,
38817,5194.0,Aug-2025,42000,5000.0
38818,7228.0,2025/08,-5000,-100.0
38819,5436.0,Aug-2025,65000,2000.0
38820,8250.0,Aug-2025,42000,5000.0
38821,1044.0,2025/08,-5000,0.0
38822,9720.0,2025/08,"₹45,000",-100.0
38823,2984.0,Aug-2025,-5000,-100.0
38824,9650.0,Aug-2025,42000,5000.0
38825,5014.0,Aug-2025,-5000,
38826,6325.0,Aug-2025,25000,5000.0
38827,4056.0,2025-08,65000,
38828,9939.0,,-5000,0.0
38829,7138.0,Aug-2025,"₹45,000",5000.0
38830,3347.0,Aug-2025,"₹45,000",-100.0
38831,1117.0,Aug-2025,-5000,5000.0
38832,4002.0,2025-08,42000,2000.0
38833,1288.0,Aug-2025,-5000,5000.0
38834,5313.0,,,5000.0
38835,824.0,2025-08,-5000,5000.0
38836,4143.0,Aug-2025,,5000.0
38837,9691.0,2025/08,,2000.0
38838,586.0,2025/08,-5000,0.0
38839,4923.0,2025-08,65000,
38840,7897.0,2025/08,25000,-100.0
38841,9506.0,Aug-2025,,5000.0
38842,5884.0,Aug-2025,,5000.0
38843,3436.0,,65000,-100.0
38844,8889.0,2025/08,-5000,
38845,3980.0,,-5000,
38846,5185.0,,,
38847,2603.0,Aug-2025,42000,
38848,4666.0,2025-08,"₹45,000",5000.0
38849,3379.0,2025/08,42000,0.0
38850,8856.0,,42000,2000.0
38851,7628.0,Aug-2025,,2000.0
38852,2630.0,,65000,5000.0
38853,135.0,2025-08,65000,-100.0
38854,7860.0,2025-08,42000,0.0
38855,6513.0,Aug-2025,25000,-100.0
38856,4306.0,2025-08,,2000.0
38857,8152.0,,"₹45,000",2000.0
38858,6036.0,2025/08,,5000.0
38859,8563.0,Aug-2025,-5000,2000.0
38860,2703.0,2025/08,-5000,2000.0
38861,7102.0,2025/08,"₹45,000",0.0
38862,5312.0,2025-08,,5000.0
38863,6592.0,2025/08,42000,2000.0
38864,3469.0,2025-08,25000,-100.0
38865,6851.0,,65000,-100.0
38866,8025.0,Aug-2025,,
38867,3994.0,2025-08,,2000.0
38868,1086.0,,25000,-100.0
38869,3457.0,2025/08,"₹45,000",2000.0
38870,8652.0,,25000,2000.0
38871,6190.0,,,
38872,5341.0,,65000,5000.0
38873,8283.0,,65000,0.0
38874,2947.0,2025/08,42000,-100.0
38875,4509.0,2025/08,"₹45,000",-100.0
38876,8418.0,2025/08,"₹45,000",-100.0
38877,7289.0,2025-08,65000,5000.0
38878,7169.0,Aug-2025,"₹45,000",2000.0
38879,5482.0,Aug-2025,-5000,0.0
38880,9443.0,Aug-2025,"₹45,000",
38881,2025.0,,"₹45,000",
38882,7809.0,2025/08,25000,
38883,7922.0,Aug-2025,,0.0
38884,2249.0,Aug-2025,42000,2000.0
38885,6252.0,2025/08,"₹45,000",-100.0
38886,8131.0,,"₹45,000",5000.0
38887,2610.0,,,0.0
38888,6684.0,2025-08,"₹45,000",2000.0
38889,9229.0,2025-08,,0.0
38890,9050.0,,"₹45,000",-100.0
38891,5480.0,Aug-2025,"₹45,000",
38892,5981.0,Aug-2025,42000,-100.0
38893,1689.0,Aug-2025,-5000,2000.0
38894,4602.0,Aug-2025,-5000,-100.0
38895,5378.0,,"₹45,000",5000.0
38896,73.0,Aug-2025,42000,
38897,7281.0,2025/08,25000,0.0
38898,6499.0,2025-08,42000,-100.0
38899,5952.0,,25000,5000.0
38900,7396.0,2025/08,25000,2000.0
38901,2025.0,,,-100.0
38902,1551.0,,65000,5000.0
38903,3971.0,,42000,0.0
38904,4460.0,2025-08,"₹45,000",5000.0
38905,216.0,Aug-2025,42000,-100.0
38906,6145.0,,"₹45,000",-100.0
38907,6478.0,Aug-2025,,5000.0
38908,7703.0,2025/08,42000,
38909,4870.0,2025-08,25000,5000.0
38910,5817.0,Aug-2025,"₹45,000",
38911,2266.0,2025-08,42000,-100.0
38912,7450.0,,-5000,2000.0
38913,3803.0,,-5000,0.0
38914,9818.0,,-5000,5000.0
38915,8914.0,,25000,5000.0
38916,6581.0,2025-08,25000,
38917,7397.0,2025/08,"₹45,000",-100.0
38918,5564.0,Aug-2025,-5000,5000.0
38919,6110.0,Aug-2025,,0.0
38920,5519.0,,,2000.0
38921,1514.0,2025-08,65000,-100.0
38922,8284.0,2025-08,,-100.0
38923,6172.0,,-5000,0.0
38924,2942.0,Aug-2025,"₹45,000",0.0
38925,8989.0,Aug-2025,25000,2000.0
38926,8147.0,2025/08,"₹45,000",5000.0
38927,2818.0,,25000,0.0
38928,2108.0,2025/08,25000,2000.0
38929,9322.0,Aug-2025,25000,2000.0
38930,6850.0,Aug-2025,65000,0.0
38931,3220.0,,,0.0
38932,3342.0,2025-08,65000,0.0
38933,8470.0,Aug-2025,25000,0.0
38934,8852.0,,65000,0.0
38935,6776.0,2025-08,,
38936,1482.0,Aug-2025,,-100.0
38937,897.0,2025/08,-5000,2000.0
38938,7668.0,Aug-2025,"₹45,000",0.0
38939,5415.0,,-5000,5000.0
38940,2148.0,Aug-2025,42000,-100.0
38941,2426.0,2025/08,42000,
38942,6506.0,2025/08,"₹45,000",5000.0
38943,1180.0,Aug-2025,65000,
38944,7692.0,2025/08,"₹45,000",0.0
38945,9618.0,2025/08,-5000,2000.0
38946,6601.0,Aug-2025,"₹45,000",5000.0
38947,6724.0,2025-08,-5000,2000.0
38948,660.0,2025/08,42000,5000.0
38949,6310.0,,65000,-100.0
38950,8912.0,2025-08,"₹45,000",-100.0
38951,5046.0,2025-08,42000,2000.0
38952,3864.0,2025/08,-5000,0.0
38953,735.0,Aug-2025,42000,5000.0
38954,4027.0,,,2000.0
38955,4087.0,2025-08,25000,0.0
38956,5627.0,,-5000,
38957,5216.0,,"₹45,000",2000.0
38958,9045.0,2025/08,"₹45,000",2000.0
38959,9766.0,Aug-2025,,
38960,5331.0,2025/08,65000,-100.0
38961,1332.0,2025/08,,2000.0
38962,8069.0,Aug-2025,,2000.0
38963,1629.0,Aug-2025,"₹45,000",2000.0
38964,3663.0,2025-08,,5000.0
38965,6052.0,,,5000.0
38966,5867.0,Aug-2025,25000,-100.0
38967,4546.0,2025/08,,2000.0
38968,2857.0,2025-08,25000,0.0
38969,8651.0,2025/08,25000,5000.0
38970,3689.0,,25000,-100.0
38971,4931.0,2025/08,65000,
38972,1608.0,,,-100.0
38973,5242.0,Aug-2025,65000,2000.0
38974,1400.0,2025/08,42000,0.0
38975,3221.0,2025-08,65000,
38976,9305.0,,42000,-100.0
38977,4044.0,Aug-2025,65000,0.0
38978,7724.0,2025-08,25000,
38979,1736.0,2025/08,"₹45,000",2000.0
38980,7701.0,2025/08,"₹45,000",5000.0
38981,5838.0,2025-08,,2000.0
38982,9595.0,2025-08,,-100.0
38983,4958.0,2025-08,25000,5000.0
38984,935.0,Aug-2025,,5000.0
38985,8497.0,2025/08,"₹45,000",
38986,101.0,2025/08,"₹45,000",2000.0
38987,9252.0,,-5000,0.0
38988,3094.0,Aug-2025,65000,5000.0
38989,1674.0,2025-08,42000,0.0
38990,8714.0,2025/08,42000,2000.0
38991,3078.0,2025/08,-5000,-100.0
38992,3195.0,2025-08,65000,0.0
38993,1918.0,2025-08,,
38994,6717.0,,65000,
38995,485.0,Aug-2025,25000,
38996,2622.0,2025-08,,5000.0
38997,7509.0,Aug-2025,,-100.0
38998,674.0,2025-08,-5000,5000.0
38999,9248.0,Aug-2025,65000,
39000,119.0,2025-08,25000,-100.0
39001,5798.0,2025-08,65000,-100.0
39002,7952.0,,25000,5000.0
39003,3125.0,2025-08,25000,0.0
39004,5426.0,Aug-2025,-5000,0.0
39005,6201.0,2025-08,65000,
39006,7123.0,2025-08,,-100.0
39007,3903.0,,"₹45,000",
39008,2791.0,,-5000,
39009,6407.0,2025/08,25000,-100.0
39010,9325.0,2025-08,42000,-100.0
39011,2180.0,2025/08,,0.0
39012,8276.0,Aug-2025,-5000,5000.0
39013,8306.0,,65000,
39014,8970.0,2025/08,42000,
39015,8417.0,2025-08,25000,0.0
39016,6720.0,Aug-2025,42000,0.0
39017,1466.0,Aug-2025,-5000,
39018,4832.0,2025-08,,-100.0
39019,7291.0,,,5000.0
39020,1951.0,2025/08,42000,-100.0
39021,9462.0,2025/08,25000,2000.0
39022,1456.0,Aug-2025,42000,5000.0
39023,8320.0,2025-08,"₹45,000",2000.0
39024,4215.0,2025-08,42000,2000.0
39025,1510.0,2025-08,42000,5000.0
39026,7926.0,2025/08,65000,-100.0
39027,1799.0,Aug-2025,65000,
39028,5732.0,Aug-2025,-5000,-100.0
39029,7185.0,2025/08,42000,-100.0
39030,3986.0,Aug-2025,"₹45,000",-100.0
39031,9376.0,,-5000,-100.0
39032,8375.0,2025-08,"₹45,000",
39033,2383.0,,65000,2000.0
39034,1292.0,Aug-2025,65000,-100.0
39035,1681.0,2025-08,42000,2000.0
39036,8257.0,Aug-2025,-5000,-100.0
39037,3333.0,Aug-2025,25000,2000.0
39038,5630.0,Aug-2025,65000,-100.0
39039,4652.0,2025/08,,5000.0
39040,218.0,,-5000,0.0
39041,3544.0,2025/08,,-100.0
39042,4085.0,,-5000,0.0
39043,6899.0,2025/08,,2000.0
39044,9785.0,2025-08,-5000,2000.0
39045,7932.0,Aug-2025,25000,0.0
39046,5815.0,Aug-2025,,2000.0
39047,439.0,Aug-2025,42000,0.0
39048,3270.0,,"₹45,000",2000.0
39049,1382.0,Aug-2025,65000,5000.0
39050,7269.0,2025-08,"₹45,000",0.0
39051,4217.0,2025-08,,-100.0
39052,1782.0,2025-08,65000,2000.0
39053,4350.0,2025-08,-5000,5000.0
39054,8530.0,2025-08,25000,
39055,4413.0,2025-08,,0.0
39056,6775.0,Aug-2025,65000,
39057,8661.0,Aug-2025,25000,2000.0
39058,5863.0,,"₹45,000",-100.0
39059,8252.0,,,5000.0
39060,2108.0,2025/08,65000,-100.0
39061,3637.0,,"₹45,000",
39062,1834.0,,"₹45,000",5000.0
39063,5503.0,2025/08,42000,0.0
39064,8134.0,,-5000,5000.0
39065,9117.0,2025-08,42000,
39066,3397.0,Aug-2025,,2000.0
39067,83.0,Aug-2025,65000,
39068,8333.0,,42000,5000.0
39069,5661.0,2025-08,25000,
39070,5008.0,,42000,5000.0
39071,918.0,2025/08,25000,-100.0
39072,1663.0,2025-08,25000,2000.0
39073,4620.0,Aug-2025,65000,5000.0
39074,6843.0,Aug-2025,65000,2000.0
39075,741.0,Aug-2025,65000,-100.0
39076,393.0,Aug-2025,"₹45,000",0.0
39077,4650.0,,-5000,-100.0
39078,5666.0,2025/08,-5000,2000.0
39079,7602.0,2025/08,25000,
39080,340.0,2025/08,,0.0
39081,2236.0,Aug-2025,65000,2000.0
39082,6257.0,,-5000,0.0
39083,2339.0,2025-08,-5000,0.0
39084,1789.0,2025/08,-5000,5000.0
39085,8107.0,,"₹45,000",0.0
39086,6365.0,Aug-2025,25000,0.0
39087,6592.0,,25000,
39088,7056.0,2025/08,,5000.0
39089,631.0,Aug-2025,42000,5000.0
39090,1925.0,,25000,5000.0
39091,875.0,Aug-2025,65000,5000.0
39092,8216.0,2025/08,65000,5000.0
39093,9909.0,2025/08,42000,5000.0
39094,1452.0,2025-08,65000,
39095,7578.0,,25000,0.0
39096,7971.0,2025/08,25000,0.0
39097,3091.0,Aug-2025,42000,5000.0
39098,7752.0,2025/08,25000,0.0
39099,2040.0,2025/08,65000,0.0
39100,9641.0,2025/08,65000,0.0
39101,589.0,,,5000.0
39102,3590.0,,65000,
39103,8979.0,,25000,
39104,1625.0,Aug-2025,42000,2000.0
39105,8213.0,2025-08,42000,
39106,4844.0,2025/08,25000,2000.0
39107,8193.0,Aug-2025,-5000,-100.0
39108,1328.0,2025/08,-5000,0.0
39109,7485.0,,,0.0
39110,2976.0,2025-08,25000,-100.0
39111,1431.0,2025/08,-5000,0.0
39112,9403.0,2025-08,"₹45,000",2000.0
39113,5254.0,,,
39114,151.0,2025/08,-5000,
39115,4435.0,2025-08,-5000,-100.0
39116,3408.0,Aug-2025,42000,5000.0
39117,3547.0,,42000,5000.0
39118,4689.0,2025-08,25000,2000.0
39119,6415.0,2025-08,42000,
39120,4842.0,2025-08,-5000,0.0
39121,8460.0,Aug-2025,65000,0.0
39122,8514.0,2025/08,25000,0.0
39123,2404.0,2025-08,65000,2000.0
39124,9807.0,2025-08,-5000,-100.0
39125,2536.0,,"₹45,000",2000.0
39126,2720.0,2025-08,25000,2000.0
39127,4170.0,2025/08,"₹45,000",
39128,1207.0,,,0.0
39129,5689.0,Aug-2025,-5000,5000.0
39130,6186.0,Aug-2025,-5000,
39131,4902.0,2025-08,65000,0.0
39132,9639.0,2025/08,,5000.0
39133,3303.0,Aug-2025,,0.0
39134,4293.0,2025-08,-5000,-100.0
39135,1463.0,2025/08,-5000,0.0
39136,9953.0,Aug-2025,-5000,2000.0
39137,3085.0,2025/08,"₹45,000",0.0
39138,7804.0,,65000,2000.0
39139,931.0,2025-08,-5000,2000.0
39140,1649.0,2025/08,42000,
39141,3771.0,2025-08,-5000,0.0
39142,6098.0,2025-08,65000,2000.0
39143,6933.0,,-5000,2000.0
39144,6760.0,Aug-2025,"₹45,000",5000.0
39145,7629.0,2025/08,"₹45,000",
39146,6017.0,2025/08,"₹45,000",-100.0
39147,7146.0,,42000,2000.0
39148,5895.0,Aug-2025,65000,0.0
39149,5812.0,,"₹45,000",-100.0
39150,1838.0,Aug-2025,,0.0
39151,8701.0,2025-08,65000,
39152,8176.0,2025-08,,-100.0
39153,6662.0,Aug-2025,-5000,0.0
39154,5680.0,2025/08,42000,2000.0
39155,1838.0,Aug-2025,42000,2000.0
39156,5997.0,2025-08,"₹45,000",0.0
39157,1335.0,,65000,-100.0
39158,529.0,Aug-2025,25000,-100.0
39159,2319.0,2025-08,"₹45,000",2000.0
39160,9117.0,Aug-2025,42000,5000.0
39161,3210.0,2025/08,65000,2000.0
39162,6761.0,Aug-2025,-5000,5000.0
39163,4341.0,,"₹45,000",
39164,9756.0,2025/08,25000,5000.0
39165,7307.0,2025-08,25000,-100.0
39166,6437.0,Aug-2025,,0.0
39167,8273.0,2025-08,-5000,-100.0
39168,8272.0,Aug-2025,25000,
39169,6397.0,Aug-2025,"₹45,000",2000.0
39170,5898.0,Aug-2025,65000,-100.0
39171,3094.0,2025/08,25000,0.0
39172,9956.0,2025/08,42000,-100.0
39173,2554.0,2025/08,65000,2000.0
39174,136.0,2025-08,,5000.0
39175,5999.0,2025-08,42000,
39176,9938.0,2025/08,42000,5000.0
39177,6931.0,,25000,0.0
39178,9289.0,Aug-2025,25000,5000.0
39179,2173.0,2025-08,"₹45,000",5000.0
39180,5855.0,Aug-2025,-5000,
39181,4509.0,2025/08,,5000.0
39182,1303.0,2025/08,42000,0.0
39183,1347.0,2025/08,25000,-100.0
39184,6757.0,,25000,-100.0
39185,1359.0,Aug-2025,25000,5000.0
39186,2405.0,,25000,0.0
39187,3777.0,2025/08,65000,0.0
39188,6841.0,2025/08,65000,5000.0
39189,5645.0,2025-08,42000,
39190,8962.0,2025/08,65000,
39191,7482.0,Aug-2025,-5000,5000.0
39192,4929.0,2025-08,,0.0
39193,3258.0,,"₹45,000",
39194,647.0,2025/08,-5000,2000.0
39195,2958.0,Aug-2025,42000,
39196,9754.0,Aug-2025,42000,0.0
39197,959.0,2025-08,25000,
39198,1718.0,,-5000,2000.0
39199,3097.0,,65000,0.0
39200,9828.0,Aug-2025,-5000,0.0
39201,1194.0,,,-100.0
39202,3013.0,2025/08,42000,5000.0
39203,1128.0,,65000,5000.0
39204,7224.0,2025-08,,0.0
39205,7580.0,2025/08,-5000,2000.0
39206,2883.0,,65000,-100.0
39207,296.0,,,0.0
39208,2962.0,,42000,2000.0
39209,1718.0,2025-08,42000,5000.0
39210,5209.0,Aug-2025,65000,5000.0
39211,232.0,2025/08,"₹45,000",2000.0
39212,8912.0,2025-08,-5000,0.0
39213,8106.0,Aug-2025,42000,
39214,8737.0,Aug-2025,42000,2000.0
39215,2692.0,2025-08,-5000,0.0
39216,4957.0,Aug-2025,42000,2000.0
39217,5650.0,2025/08,"₹45,000",2000.0
39218,2975.0,2025-08,25000,5000.0
39219,6396.0,2025/08,-5000,2000.0
39220,1230.0,2025-08,,
39221,3182.0,Aug-2025,,-100.0
39222,7391.0,,,-100.0
39223,7852.0,,65000,0.0
39224,4959.0,Aug-2025,25000,-100.0
39225,9485.0,2025-08,-5000,0.0
39226,1856.0,Aug-2025,,0.0
39227,5917.0,,-5000,5000.0
39228,2350.0,2025/08,25000,
39229,7032.0,Aug-2025,,0.0
39230,884.0,,25000,-100.0
39231,9193.0,,-5000,0.0
39232,7824.0,2025-08,-5000,0.0
39233,8988.0,Aug-2025,25000,
39234,8030.0,2025-08,"₹45,000",
39235,3602.0,Aug-2025,65000,0.0
39236,9677.0,2025/08,65000,2000.0
39237,4057.0,,42000,0.0
39238,4603.0,,-5000,2000.0
39239,3218.0,,25000,0.0
39240,7820.0,2025/08,25000,5000.0
39241,2142.0,2025-08,"₹45,000",0.0
39242,3635.0,2025/08,,
39243,3260.0,Aug-2025,-5000,5000.0
39244,4610.0,,25000,
39245,3434.0,Aug-2025,,5000.0
39246,9940.0,2025/08,"₹45,000",5000.0
39247,8102.0,2025-08,42000,2000.0
39248,7428.0,,25000,2000.0
39249,222.0,2025/08,65000,5000.0
39250,480.0,Aug-2025,25000,2000.0
39251,5285.0,Aug-2025,42000,5000.0
39252,2392.0,2025-08,-5000,
39253,6694.0,,,0.0
39254,5876.0,Aug-2025,25000,5000.0
39255,5987.0,Aug-2025,25000,0.0
39256,2391.0,2025/08,65000,-100.0
39257,8829.0,,-5000,-100.0
39258,2193.0,2025-08,"₹45,000",0.0
39259,4919.0,2025/08,25000,-100.0
39260,6839.0,2025/08,-5000,5000.0
39261,6635.0,2025/08,65000,2000.0
39262,8968.0,2025-08,42000,2000.0
39263,8899.0,Aug-2025,,-100.0
39264,7200.0,Aug-2025,65000,
39265,4671.0,Aug-2025,,0.0
39266,547.0,,"₹45,000",
39267,4475.0,2025/08,25000,0.0
39268,7172.0,,,
39269,4941.0,2025/08,42000,5000.0
39270,2047.0,2025-08,25000,0.0
39271,8776.0,,65000,
39272,8989.0,Aug-2025,65000,5000.0
39273,8445.0,2025/08,"₹45,000",0.0
39274,3160.0,2025/08,25000,-100.0
39275,885.0,2025-08,42000,0.0
39276,3945.0,2025-08,"₹45,000",5000.0
39277,5012.0,2025-08,"₹45,000",2000.0
39278,5077.0,,-5000,5000.0
39279,9500.0,,"₹45,000",
39280,9883.0,,-5000,2000.0
39281,356.0,2025-08,42000,0.0
39282,9764.0,,42000,0.0
39283,8704.0,,25000,5000.0
39284,8183.0,2025-08,,-100.0
39285,5648.0,,-5000,-100.0
39286,870.0,,42000,0.0
39287,2590.0,Aug-2025,42000,
39288,1907.0,,-5000,5000.0
39289,3212.0,2025/08,42000,-100.0
39290,6904.0,2025/08,42000,-100.0
39291,2609.0,2025-08,42000,
39292,4767.0,2025/08,65000,2000.0
39293,741.0,2025-08,42000,
39294,5172.0,2025-08,65000,2000.0
39295,7955.0,2025/08,65000,5000.0
39296,4795.0,2025/08,-5000,2000.0
39297,8756.0,,-5000,0.0
39298,3971.0,2025-08,25000,0.0
39299,167.0,,"₹45,000",2000.0
39300,9736.0,,-5000,
39301,9129.0,Aug-2025,42000,2000.0
39302,7575.0,,,-100.0
39303,3683.0,2025/08,42000,-100.0
39304,2913.0,,25000,0.0
39305,4804.0,2025-08,25000,2000.0
39306,4205.0,Aug-2025,"₹45,000",0.0
39307,1531.0,Aug-2025,25000,
39308,8094.0,2025-08,-5000,-100.0
39309,9429.0,,65000,2000.0
39310,3598.0,2025-08,65000,0.0
39311,3096.0,2025/08,65000,0.0
39312,284.0,,-5000,-100.0
39313,9305.0,Aug-2025,,5000.0
39314,3056.0,,65000,-100.0
39315,7897.0,,,-100.0
39316,3700.0,2025-08,"₹45,000",0.0
39317,3701.0,Aug-2025,,2000.0
39318,1578.0,2025-08,,
39319,8450.0,,-5000,5000.0
39320,7294.0,2025-08,65000,0.0
39321,5156.0,2025/08,65000,
39322,5944.0,Aug-2025,,-100.0
39323,443.0,2025/08,25000,2000.0
39324,4804.0,2025-08,65000,
39325,9939.0,2025-08,25000,-100.0
39326,183.0,2025/08,42000,2000.0
39327,1345.0,2025-08,42000,-100.0
39328,8400.0,2025/08,65000,
39329,4324.0,Aug-2025,25000,5000.0
39330,9224.0,2025/08,-5000,
39331,9445.0,2025-08,42000,2000.0
39332,594.0,2025/08,,0.0
39333,2959.0,Aug-2025,,5000.0
39334,6201.0,Aug-2025,,
39335,4329.0,2025-08,42000,5000.0
39336,1704.0,2025/08,42000,2000.0
39337,9356.0,2025-08,-5000,2000.0
39338,8674.0,,"₹45,000",2000.0
39339,9992.0,,"₹45,000",-100.0
39340,8870.0,Aug-2025,42000,2000.0
39341,893.0,2025-08,25000,-100.0
39342,5624.0,,42000,5000.0
39343,1786.0,2025/08,"₹45,000",2000.0
39344,1563.0,,,5000.0
39345,4851.0,2025-08,65000,0.0
